split,class,filename,filepath,file_size_kb,hash
train,corn,Image_23.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_23.jpg,112.81,cb751a0591e12a366d63af8d2ea40f0c
train,corn,Image_24.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_24.jpg,117.97,f1ebf7ee5720514fae4c73a4d301c551
train,corn,Image_25.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_25.jpg,250.5,d502ca06bb79c8965ba8c6f2f466947c
train,corn,Image_26.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_26.jpg,64.39,ffcdc34dcb7c7664e6288095f325fa72
train,corn,Image_27.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_27.jpg,355.54,dde8a56ae3822d862f22318d22e08993
train,corn,Image_28.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_28.jpg,153.46,aa86934d48ff6f91c1846639241dd684
train,corn,Image_29.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_29.jpg,117.9,ad9d29d42ebb0612fe732d3e713bef18
train,corn,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_3.jpg,2263.59,194bf0c5d567ccbc7c53007a4d2551a7
train,corn,Image_30.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_30.jpg,6032.93,135b9152a2d87350c1a2a4bb8b06f6d2
train,corn,Image_31.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_31.jpg,8351.49,4db2ca63507361334ac5ac2f48d93433
train,corn,Image_32.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_32.png,1449.55,9fa305a5f9f9cb2ff8bd893fabcf6789
train,corn,Image_33.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_33.jpg,265.13,b01c5c51d8843484d3825339d9d0da2d
train,corn,Image_34.JPG,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_34.JPG,165.77,47c251eea57e8cff38e933eec55c370e
train,corn,Image_35.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_35.jpg,51.57,1bbeddfd6720c38f1ce76ab5283cc5e6
train,corn,Image_37.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_37.jpg,50.02,7cacf137e851ba5795b261ba3aa2e663
train,corn,Image_38.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_38.jpg,134.9,ba6e3230e52f86f160a57765aa6ecdb1
train,corn,Image_39.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_39.jpg,40.44,63a7cd4bbf9153e9f8b21bd169a9b813
train,corn,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_4.jpg,138.47,4f32701b78c0cd8c0414859ebb806a89
train,corn,Image_40.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_40.jpg,58.66,0b1abbf61a45b67da175fb24675bf263
train,corn,Image_41.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_41.jpg,187.3,d923f0a711bab5295c92f2352e0c0ccd
train,corn,Image_42.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_42.jpg,92.5,21cdb25b47055170e13cfb39dbab12cc
train,corn,Image_45.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_45.jpg,154.08,c77203ba1f271f6f8aaf6d40842f2a39
train,corn,Image_47.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_47.jpg,870.25,52b98a6ce1465fb67e98c1d22ba88474
train,corn,Image_48.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_48.jpg,88.32,86dbb821b20bf3423bd7485904110ba1
train,corn,Image_49.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_49.jpg,172.83,a5b205de442a3cad5c6301026edaf03e
train,corn,Image_5.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_5.jpg,6602.03,2f7fadf414beb681cb7509d756853360
train,corn,Image_50.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_50.jpg,571.11,6fdb8ed1dcfa9d4161c1941fa62054d6
train,corn,Image_51.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_51.jpg,112.53,7a28daeb2c04ef281ebf9135ed29efb6
train,corn,Image_52.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_52.jpg,73.4,79e8cf524965eee32b5a7f6afcd1c660
train,corn,Image_53.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_53.jpg,125.97,3de448a0b845e1ed7ffd0f208a809265
train,corn,Image_54.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_54.jpg,177.98,d05ad43e0964c6b65baf9e7887a8d11d
train,corn,Image_55.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_55.jpg,3728.08,21896073628b57a5e3cc758dfaeef471
train,corn,Image_56.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_56.jpg,153.16,d16be6bc0e11e8b6a6a20de15377dc4c
train,corn,Image_57.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_57.jpg,2028.84,f91642d18236c16e488e67b9633ca148
train,corn,Image_58.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_58.jpg,53.17,487206a2268089d8fd947f8ed09e2e1f
train,corn,Image_59.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_59.jpg,15.34,321bb7345634787c659a2a779dab67aa
train,corn,Image_6.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_6.jpg,201.99,36b7ef076598ae060514362959d0cbaf
train,corn,Image_60.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_60.jpg,108.85,59490cd80981aa8eed91d8eac9ec67ac
train,corn,Image_61.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_61.jpg,149.49,b232f1e3bcb4d63f1fbcb61d8de435ef
train,corn,Image_62.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_62.jpg,847.92,05192715e1c35ca04a3beec3b76e3ac2
train,corn,Image_63.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_63.jpg,741.91,3bd51cf3dc0b6ac92c47e387433bc1a6
train,corn,Image_65.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_65.jpg,68.73,441d7e016b60e95a86161e580ee816a0
train,corn,Image_66.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_66.jpg,157.59,9e0a76bf07fd5b6c4c0cbfeb5c59a414
train,corn,Image_67.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_67.jpg,146.88,2014282e972941dc142401961ff793a3
train,corn,Image_68.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_68.jpg,957.48,b94c55cd9193f4ea5c43c742e057303c
train,corn,Image_7.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_7.jpg,160.7,67be92811dc1df52d95bb88196ed0051
train,corn,Image_71.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_71.jpg,123.45,0c5e5c9702154a2fff9bf22146d50c43
train,corn,Image_72.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_72.jpg,60.76,70b15942057b1340f5c46133bb29ec05
train,corn,Image_73.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_73.jpg,89.16,f2c5e4a8f0d974983101889db91a2d45
train,corn,Image_74.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_74.jpg,98.41,c5065abfb6dc894cb92ab35b15f22bd9
train,corn,Image_75.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_75.jpg,285.22,dc242e5dc375e67d458be80c88540336
train,corn,Image_78.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_78.jpg,195.67,3305d4f3ffa3209cc07c1fc550b7227a
train,corn,Image_79.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_79.jpg,233.69,4df51324f283e6c3d2ddf2681629c0a2
train,corn,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_8.jpg,165.97,dd9da97cafb7c0984d65fefa7aaded11
train,corn,Image_81.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_81.jpg,113.22,22adb76df4903e38d5f35174d6696d9e
train,corn,Image_82.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_82.jpg,32.32,0b8ae34ee00fc0131e65f9ba7a0b872c
train,corn,Image_83.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_83.jpg,146.58,6e1a8e528910b0c2d273fee4813bb37e
train,corn,Image_84.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_84.jpg,553.6,48107f8f4e1a6209418ef13c345b6e3c
train,corn,Image_85.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_85.jpg,839.33,ca60f66fa8afc831d7e821e3f8b00088
train,corn,Image_86.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_86.jpg,304.5,e029f07dcdc9c01f3f33d74f54f2562a
train,corn,Image_89.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_89.jpg,1143.38,9b3a60521325bf52795c4d37393e72bb
train,corn,Image_9.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_9.jpg,305.62,96851be2e53d728ff43df4f95ebd163a
train,corn,Image_90.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_90.jpg,78.56,37eb4f13ee911179e79f9aa7abcf4e91
train,corn,Image_91.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_91.jpg,421.35,7477de5b3f5359b0aa6ff75707b39e7c
train,corn,Image_92.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_92.jpg,205.54,78461084b3244755abca5f4de8d5d859
train,corn,Image_93.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_93.jpg,237.73,01bcc04e5a0f5c729fb097ce9c6191c2
train,corn,Image_94.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_94.jpg,1624.95,2e075bb4854f25b3c4ba54169f2680df
train,corn,Image_95.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_95.jpg,533.25,7274d948afe8727871153db270236f49
train,corn,Image_96.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_96.jpg,1471.53,104af04b58c12805589e534d638c14d5
train,corn,Image_97.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_97.jpg,2263.59,194bf0c5d567ccbc7c53007a4d2551a7
train,corn,Image_98.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_98.jpg,138.47,4f32701b78c0cd8c0414859ebb806a89
train,corn,Image_99.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\corn\Image_99.jpg,6602.03,2f7fadf414beb681cb7509d756853360
train,cucumber,Image_1.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_1.jpg,2732.53,e9e43ddbf1f6c428f38d7222040eaee1
train,cucumber,Image_10.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_10.jpg,95.47,ef02cb56924b2869b01ba0774c7d6edc
train,cucumber,Image_100.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_100.jpg,119.99,0254891970399727a288c1173e7eced4
train,cucumber,Image_11.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_11.jpg,630.98,e6c093715697f871eb9cfb00909a66fd
train,cucumber,Image_12.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_12.jpg,68.48,12e63f1fd3a15968ef274269d4885584
train,cucumber,Image_13.JPG,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_13.JPG,2327.18,2b0ced68ec315777d509e369c3d78d86
train,cucumber,Image_14.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_14.jpg,123.81,9117961fd5202fdfe6783d0d5ebeb279
train,cucumber,Image_15.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_15.jpg,53.8,8f37f6d6ea2d0c4d13aaa5182d2cd4c9
train,cucumber,Image_16.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_16.jpg,1070.77,b07e4e66682744579dd11bae90ee4bb9
train,cucumber,Image_17.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_17.jpg,271.22,f0c88197107a277b4411b8d0e102f81c
train,cucumber,Image_18.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_18.jpg,353.0,4d0352b55b3aa44950a30e2d62027675
train,cucumber,Image_19.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_19.jpg,3528.08,823a5098960236c95c4133b37cacd8c2
train,cucumber,Image_2.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_2.jpg,288.0,23f067cc5b70b54284283e7bd4abda92
train,cucumber,Image_20.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_20.jpg,248.72,0ef6c59487c4c086386723ee5cc77379
train,cucumber,Image_21.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_21.jpg,74.03,19e5eb16ddb506e2e7d053b350cb9321
train,cucumber,Image_22.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_22.jpg,225.67,fc635fcfef3b708d7b535bf6c708dd24
train,cucumber,Image_23.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_23.jpg,190.96,1c1cc2547aae5f09cec89bae6fce591f
train,cucumber,Image_24.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_24.jpg,49.74,8b46b9005577c56537ffa9c1f0a4af21
train,cucumber,Image_25.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_25.jpg,239.27,c4df059b5ed01cdf05ade9826d00739d
train,cucumber,Image_26.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_26.jpg,31.93,a53e1b36fdcea83ca7b6b1fff7cf4020
train,cucumber,Image_27.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_27.jpg,231.72,6a0ac169f504d27ae92ae2e94b715009
train,cucumber,Image_28.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_28.jpg,259.88,1c12254e5cb6ff02874c0d8470a8d5de
train,cucumber,Image_29.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_29.jpg,3797.97,70124eadd4a0eb057f5cc1cc9b0ce5c4
train,cucumber,Image_3.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_3.jpg,36.35,2818f7b5cd1a0014f0f8be3b3526264b
train,cucumber,Image_30.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_30.jpg,113.71,37525e45d2dd752ffdfc70b3e4c82598
train,cucumber,Image_31.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_31.jpg,133.06,d74bcb0bf31957a9648203ebe2adf9e2
train,cucumber,Image_32.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_32.jpg,466.54,0331ce1a4f0c73abb1ede8ce8e6d1010
train,cucumber,Image_33.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_33.jpg,404.09,7195256feee77536a857d6debab82b9b
train,cucumber,Image_34.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_34.jpg,322.4,163bdcd39f60c4a3a6f85b2e9b6bccbd
train,cucumber,Image_35.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_35.jpg,295.08,cabfcc77a48c60344aca764735326198
train,cucumber,Image_36.jpeg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_36.jpeg,84.15,723c4607e29f8ccb27469a842d23fd54
train,cucumber,Image_37.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_37.jpg,76.51,1c3fdd02bcffed74de57557ca595919d
train,cucumber,Image_38.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_38.png,1078.95,088813db397752b10417133eabb084b0
train,cucumber,Image_39.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_39.jpg,241.44,f99b20ab7403fdcede66f4167aac4461
train,cucumber,Image_4.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_4.jpg,165.92,1bb1cd1f420e665dd650bf717ea15b5c
train,cucumber,Image_40.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_40.jpg,254.83,4378ff67ddf48d618736df52788b9f43
train,cucumber,Image_41.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_41.png,202.79,520a8104b5542c90eef226fd0e948889
train,cucumber,Image_42.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_42.png,290.01,b15eff11aab8f502cbcf4f176fccf057
train,cucumber,Image_43.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_43.jpg,567.82,28728ca1da3679f1b60bf4eba22a4af2
train,cucumber,Image_44.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_44.jpg,752.14,c31f8294f1784eeb8f07b88d60b62452
train,cucumber,Image_45.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_45.jpg,258.61,17518b48b2fbc63b481119e249d77592
train,cucumber,Image_46.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_46.jpg,5.47,9d2c6adbe1cd731b2b5ac3e3b6a043cb
train,cucumber,Image_47.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_47.jpg,2342.74,0b7ba4dd3270c9a8459b8a7a8219e720
train,cucumber,Image_48.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_48.jpg,172.37,c8c9d2d1c73dcecf129c4799bfda74b2
train,cucumber,Image_49.JPG,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_49.JPG,206.94,6ecb004ee741ebd215bcecc35c77cf8c
train,cucumber,Image_5.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_5.jpg,42.32,2127d63c46fda4cd7cbdbaa46f0044d5
train,cucumber,Image_50.JPG,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_50.JPG,84.2,d6afd665633b0eded3cd762bae0d06be
train,cucumber,Image_52.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_52.jpg,1541.95,13737a46c42904da24bf663c1274bace
train,cucumber,Image_53.JPG,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_53.JPG,299.39,9a89dd8a03a1fe5789b94777690daa3d
train,cucumber,Image_54.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_54.png,6394.2,f6217ea79d0b7ea8a207521fd48ece1d
train,cucumber,Image_55.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_55.png,278.66,c568801a79b3ee9209891c4ba61684bf
train,cucumber,Image_56.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_56.jpg,212.92,aa0f4e70a08d10a1ba4cd73a06fc36e8
train,cucumber,Image_57.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_57.jpg,1329.03,979efdf75d15b39736f8789e9a25daf2
train,cucumber,Image_58.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_58.jpg,145.49,5b9efea5158ce16dbff07dccd562c349
train,cucumber,Image_59.png,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_59.png,89.39,d7d9e313bc962a6df785a00a0b896927
train,cucumber,Image_6.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_6.jpg,103.1,c86159fb50da86a58a039f321161de7f
train,cucumber,Image_61.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_61.jpg,7.67,c5c1d3571044fd9f7b0bd553d7c94a5e
train,cucumber,Image_63.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_63.jpg,1163.73,fc9e02f56128811759ea4249116efebf
train,cucumber,Image_64.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_64.jpg,188.92,d778d4a5d3ac60f97bb09d08b6c3855f
train,cucumber,Image_66.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_66.jpg,158.1,8df513d1929f7f2d146c7a83f121b921
train,cucumber,Image_68.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_68.jpg,35.5,da9a3636b6f9c59768820c0958022529
train,cucumber,Image_69.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_69.jpg,24.04,e9958be7c9a79e6ac1f0bec70843e0f6
train,cucumber,Image_7.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_7.jpg,506.63,8317a240f91ce04e9ca402a45b189183
train,cucumber,Image_70.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_70.jpg,143.36,34f675f3fdb5d25dbb1d13f5eb28e233
train,cucumber,Image_71.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_71.jpg,1369.72,fb5fa853e02bcd78b269a5d5fec7d137
train,cucumber,Image_73.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_73.jpg,22.69,6f49b6ec933f08ec240d0d41843411e5
train,cucumber,Image_74.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_74.jpg,140.76,b4573307af556598fc51341e500d43ca
train,cucumber,Image_75.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_75.jpg,222.71,14db28d86645c19baaacb755d1124b3d
train,cucumber,Image_76.JPG,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_76.JPG,28.89,26dc7d55196125384f18c01f5634367d
train,cucumber,Image_77.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_77.jpg,15.17,7826c17c5aca517627217c48188cb0a0
train,cucumber,Image_78.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_78.jpg,124.64,adbdb004a7120f86b384d086f57ddc8e
train,cucumber,Image_79.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_79.jpg,54.6,e6dd256eaa2fe85eaad4ccb5e6fba9b9
train,cucumber,Image_8.jpg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_8.jpg,119.99,0254891970399727a288c1173e7eced4
train,cucumber,Image_80.jpeg,C:\Users\Computer\OneDrive\เดสก์ท็อป\imageprocessing-prj\data\train\cucumber\Image_80.jpeg,159.92,30effdb74ba383cad0bdce51d7ee040d
